mean,deviation,C,epsilon,gamma,degree,kernel,coef,time,kfold
0.9985636358625163,0.16465883580737664,10,0.1,scale,0,rbf,0,0.8613057136535645,5,0.8643867168411064,1.0602199800499998,0.9192157724883935,0.8554891610904243,1.2935065488426576
1.0938895690333341,0.42539952039867795,10,0.1,scale,4,poly,1,4.041013240814209,5,0.7857925017273113,1.196150643629308,0.7243284560806553,0.882926764474893,1.8802494792545033
1.1709003179284427,0.1704678753757685,10,0.1,scale,3,poly,1,1.814622402191162,5,1.0820762662227494,1.2988089245267218,1.0750159679064846,0.9645245332666565,1.434075897719601
1.2421944736870574,0.74116650984724,10,0.1,scale,5,poly,1,8.297992944717407,5,0.608398410634489,1.2964151476013313,0.6391446783481686,1.0338098024449864,2.633204329406311
1.4250174014915942,1.0774146323233837,10,0.1,scale,6,poly,1,12.885855436325073,5,0.3392188786339665,1.68179541007464,0.744699664581157,0.9636818251213783,3.3956912290468293
1.7041132780566985,0.300268168282645,10,0.1,scale,2,poly,1,0.6796636581420898,5,2.222487488772692,1.530094137594247,1.5579779975174355,1.3696214402845615,1.8403853261145577
1.8753205117607568,1.6394433016172143,10,0.1,scale,7,poly,1,12.7382333278656,5,0.38092367591786747,1.4845346981174417,1.260344703806096,1.1825481197391903,5.068251361223188
2.2311593436156185,1.8493972879056506,10,0.1,scale,8,poly,1,11.57956314086914,5,0.3093837676128039,1.4239676714996927,1.8605894922683022,1.8041015539476828,5.75775423274961
2.8508842258718414,0.10170346936677346,10,0.1,scale,1,poly,0,0.3247098922729492,5,3.0134803969347983,2.719445426504226,2.8694415015279815,2.88270211733569,2.769351687056511
2.85103755034831,0.10162598744197814,10,0.1,scale,1,poly,1,0.32393574714660645,5,3.0133318633605666,2.71950453162789,2.8695625716328643,2.8831441974180065,2.7696445877022215
3.968427459737478,0.6418430145718534,10,0.1,scale,3,poly,0,0.4924173355102539,5,5.202383881646885,3.386715826768834,3.7661107831042093,3.5751991606432187,3.911727646524243
7.106330335749453,1.3328420928636326,10,0.1,scale,5,poly,0,0.7000372409820557,5,9.1437737973047,4.962096865036076,6.901582055286245,7.408689513101639,7.115509448018607
8.842267920562142,1.216916199554035,10,0.1,scale,4,poly,0,0.5064847469329834,5,10.989366694440298,8.385568977345178,7.846051711704654,7.672854418051717,9.317497801268862
12.447562001314083,4.157755172743991,10,0.1,scale,7,poly,0,0.8304905891418457,5,16.37940502201153,6.936255450441297,10.561143744849796,18.11979273085404,10.24121305841375
12.694078696279812,1.4051891650926396,10,0.1,scale,6,poly,0,0.682551383972168,5,14.832978567242805,11.095880710112938,11.226901490645464,13.441803856144181,12.872828857253669
12.744438256315222,2.3437572369713906,10,0.1,scale,2,poly,0,0.3472890853881836,5,17.17122736188643,12.050849996825635,10.824923946961603,10.822903197355279,12.852286778547159
23.086877925992574,9.16991637966084,10,0.1,scale,8,poly,0,0.8107714653015137,5,17.260966881270846,14.359028960838415,15.301176921002785,34.55438824625431,33.95882862059652 